"contr_country","client_country"
"Faroe Islands","New Zealand"
"Faroe Islands","Norway"
"Faroe Islands","Spain"
"Faroe Islands","United Arab Emirates"
"Faroe Islands","United Kingdom"
"Faroe Islands","United States"
"Fiji","Argentina"
"Fiji","Australia"
"Fiji","Austria"
"Fiji","Bangladesh"
"Fiji","Brazil"
"Fiji","British Virgin Islands"
"Fiji","Canada"
"Fiji","Cayman Islands"
"Fiji","Chile"
"Fiji","Costa Rica"
"Fiji","Cyprus"
"Fiji","Czech Republic"
"Fiji","Denmark"
"Fiji","Ecuador"
"Fiji","Egypt"
"Fiji","Estonia"
"Fiji","Finland"
"Fiji","France"
"Fiji","Germany"
"Fiji","Greece"
"Fiji","Hong Kong"
"Fiji","Hungary"
"Fiji","India"
"Fiji","Ireland"
"Fiji","Israel"
"Fiji","Italy"
"Fiji","Japan"
"Fiji","Kuwait"
"Fiji","Laos"
"Fiji","Lebanon"
"Fiji","Malaysia"
"Fiji","Mauritius"
"Fiji","Mexico"
"Fiji","Morocco"
"Fiji","Netherlands"
"Fiji","Netherlands Antilles"
"Fiji","New Zealand"
"Fiji","Norway"
"Fiji","Pakistan"
"Fiji","Philippines"
"Fiji","Portugal"
"Fiji","Romania"
"Fiji","Saudi Arabia"
"Fiji","Serbia"
"Fiji","Singapore"
"Fiji","South Africa"
"Fiji","Spain"
"Fiji","Sri Lanka"
"Fiji","Sweden"
"Fiji","Switzerland"
"Fiji","Thailand"
"Fiji","Turkey"
"Fiji","Turkmenistan"
"Fiji","Ukraine"
"Fiji","United Arab Emirates"
"Fiji","United Kingdom"
"Fiji","United States"
"Fiji","Vietnam"
"Finland","Albania"
"Finland","Angola"
"Finland","Argentina"
"Finland","Armenia"
"Finland","Australia"
"Finland","Austria"
"Finland","Bahamas"
"Finland","Bahrain"
"Finland","Bangladesh"
"Finland","Barbados"
"Finland","Belarus"
"Finland","Belgium"
"Finland","Belize"
"Finland","Bermuda"
"Finland","Bolivia"
"Finland","Brazil"
"Finland","British Virgin Islands"
"Finland","Bulgaria"
"Finland","Cameroon"
"Finland","Canada"
"Finland","Chile"
"Finland","China"
"Finland","Colombia"
"Finland","Costa Rica"
"Finland","Croatia"
"Finland","Cyprus"
"Finland","Czech Republic"
"Finland","Denmark"
"Finland","Dominican Republic"
"Finland","Egypt"
"Finland","El Salvador"
"Finland","Estonia"
"Finland","Ethiopia"
"Finland","Faroe Islands"
"Finland","Finland"
"Finland","France"
"Finland","Gabon"
"Finland","Germany"
"Finland","Gibraltar"
"Finland","Greece"
"Finland","Guatemala"
"Finland","Hong Kong"
"Finland","Hungary"
"Finland","Iceland"
"Finland","India"
"Finland","Indonesia"
"Finland","Ireland"
"Finland","Israel"
"Finland","Italy"
"Finland","Jamaica"
"Finland","Japan"
"Finland","Jordan"
"Finland","Kenya"
"Finland","Kuwait"
"Finland","Latvia"
"Finland","Lebanon"
"Finland","Lithuania"
"Finland","Luxembourg"
"Finland","Macedonia"
"Finland","Malaysia"
"Finland","Maldives"
"Finland","Malta"
"Finland","Mexico"
"Finland","Moldova"
"Finland","Monaco"
"Finland","Morocco"
"Finland","Nepal"
"Finland","Netherlands"
"Finland","New Zealand"
"Finland","Nigeria"
"Finland","Norway"
"Finland","Oman"
"Finland","Pakistan"
"Finland","Panama"
"Finland","Papua New Guinea"
"Finland","Philippines"
"Finland","Poland"
"Finland","Portugal"
"Finland","Puerto Rico"
"Finland","Romania"
"Finland","Russia"
"Finland","Saudi Arabia"
"Finland","Serbia"
"Finland","Seychelles"
"Finland","Singapore"
"Finland","Slovakia"
"Finland","Slovenia"
"Finland","South Africa"
"Finland","South Korea"
"Finland","Spain"
"Finland","Sri Lanka"
"Finland","Sweden"
"Finland","Switzerland"
"Finland","Taiwan"
"Finland","Thailand"
"Finland","Tokelau"
"Finland","Tonga"
"Finland","Trinidad and Tobago"
"Finland","Tunisia"
"Finland","Turkey"
"Finland","Turkmenistan"
"Finland","Ukraine"
"Finland","United Arab Emirates"
"Finland","United Kingdom"
"Finland","United States"
"Finland","United States Virgin Islands"
"Finland","Uruguay"
"Finland","Venezuela"
"Finland","Vietnam"
"France","Albania"
"France","Algeria"
"France","Andorra"
"France","Argentina"
"France","Armenia"
"France","Aruba"
"France","Australia"
"France","Austria"
"France","Azerbaijan"
"France","Bahamas"
"France","Bahrain"
"France","Bangladesh"
"France","Barbados"
"France","Belarus"
"France","Belgium"
"France","Belize"
"France","Benin"
"France","Bermuda"
"France","Bolivia"
"France","Bosnia and Herzegovina"
"France","Botswana"
"France","Brazil"
"France","British Virgin Islands"
"France","Bulgaria"
"France","Cambodia"
"France","Cameroon"
"France","Canada"
"France","Cape Verde"
"France","Cayman Islands"
"France","Chile"
"France","China"
"France","Colombia"
"France","Costa Rica"
"France","Cote d'Ivoire"
"France","Croatia"
"France","Cyprus"
"France","Czech Republic"
"France","Denmark"
"France","Dominican Republic"
"France","Egypt"
"France","Estonia"
"France","Ethiopia"
"France","Finland"
"France","France"
"France","Gabon"
"France","Georgia"
"France","Germany"
"France","Ghana"
"France","Gibraltar"
"France","Greece"
"France","Greenland"
"France","Guadeloupe"
"France","Guatemala"
"France","Honduras"
"France","Hong Kong"
"France","Hungary"
"France","Iceland"
"France","India"
"France","Indonesia"
"France","Ireland"
"France","Israel"
"France","Italy"
"France","Jamaica"
"France","Japan"
"France","Jordan"
"France","Kazakhstan"
"France","Kenya"
"France","Kuwait"
"France","Kyrgyzstan"
"France","Latvia"
"France","Lebanon"
"France","Libya"
"France","Liechtenstein"
"France","Lithuania"
"France","Luxembourg"
"France","Macedonia"
"France","Madagascar"
"France","Malaysia"
"France","Maldives"
"France","Malta"
"France","Martinique"
"France","Mauritania"
"France","Mauritius"
"France","Mexico"
"France","Moldova"
"France","Monaco"
"France","Mongolia"
"France","Montenegro"
"France","Morocco"
"France","Namibia"
"France","Nepal"
"France","Netherlands"
"France","Netherlands Antilles"
"France","New Zealand"
"France","Nicaragua"
"France","Nigeria"
"France","Northern Mariana Islands"
"France","Norway"
"France","Oman"
"France","Pakistan"
"France","Panama"
"France","Peru"
"France","Philippines"
"France","Poland"
"France","Portugal"
"France","Puerto Rico"
"France","Qatar"
"France","Romania"
"France","Russia"
"France","Saint Kitts and Nevis"
"France","Saint Lucia"
"France","Saint Vincent and the Grenadines"
"France","Saudi Arabia"
"France","Senegal"
"France","Serbia"
"France","Seychelles"
"France","Singapore"
"France","Slovakia"
"France","Slovenia"
"France","South Africa"
"France","South Korea"
"France","Spain"
"France","Sri Lanka"
"France","Swaziland"
"France","Sweden"
"France","Switzerland"
"France","Taiwan"
"France","Tanzania"
"France","Thailand"
"France","Timor-Leste"
"France","Tonga"
"France","Trinidad and Tobago"
"France","Tunisia"
"France","Turkey"
"France","Turkmenistan"
"France","Tuvalu"
"France","Ukraine"
"France","United Arab Emirates"
"France","United Kingdom"
"France","United States"
"France","United States Minor Outlying Islands"
"France","United States Virgin Islands"
"France","Uruguay"
"France","Vanuatu"
"France","Vietnam"
"France","Yemen"
"France","Zambia"
"French Guiana","Australia"
"French Guiana","Bangladesh"
"French Guiana","Belgium"
"French Guiana","Canada"
"French Guiana","Estonia"
"French Guiana","France"
"French Guiana","Hong Kong"
"French Guiana","India"
"French Guiana","Israel"
"French Guiana","Italy"
"French Guiana","Japan"
"French Guiana","Lithuania"
"French Guiana","Netherlands"
"French Guiana","Norway"
"French Guiana","Pakistan"
"French Guiana","Peru"
"French Guiana","Russia"
"French Guiana","Singapore"
"French Guiana","South Africa"
"French Guiana","Spain"
"French Guiana","Sweden"
"French Guiana","Ukraine"
"French Guiana","United Arab Emirates"
"French Guiana","United Kingdom"
"French Guiana","United States"
"French Polynesia","Australia"
"French Polynesia","France"
"French Polynesia","Germany"
"French Polynesia","Hong Kong"
"French Polynesia","Sweden"
"French Polynesia","United Kingdom"
"French Polynesia","United States"
"French Southern and Antarctic Lands","Algeria"
"French Southern and Antarctic Lands","Argentina"
"French Southern and Antarctic Lands","Australia"
"French Southern and Antarctic Lands","Austria"
"French Southern and Antarctic Lands","Bahrain"
"French Southern and Antarctic Lands","Belgium"
"French Southern and Antarctic Lands","Benin"
"French Southern and Antarctic Lands","Bermuda"
"French Southern and Antarctic Lands","Brazil"
"French Southern and Antarctic Lands","Canada"
"French Southern and Antarctic Lands","China"
"French Southern and Antarctic Lands","Egypt"
"French Southern and Antarctic Lands","France"
"French Southern and Antarctic Lands","Germany"
"French Southern and Antarctic Lands","Guatemala"
"French Southern and Antarctic Lands","Hong Kong"
"French Southern and Antarctic Lands","India"
"French Southern and Antarctic Lands","Indonesia"
"French Southern and Antarctic Lands","Ireland"
"French Southern and Antarctic Lands","Israel"
"French Southern and Antarctic Lands","Italy"
"French Southern and Antarctic Lands","Lebanon"
"French Southern and Antarctic Lands","Lithuania"
"French Southern and Antarctic Lands","Malaysia"
"French Southern and Antarctic Lands","Malta"
"French Southern and Antarctic Lands","Mexico"
"French Southern and Antarctic Lands","Moldova"
"French Southern and Antarctic Lands","Morocco"
"French Southern and Antarctic Lands","Netherlands"
"French Southern and Antarctic Lands","New Zealand"
"French Southern and Antarctic Lands","Pakistan"
"French Southern and Antarctic Lands","Panama"
"French Southern and Antarctic Lands","Philippines"
"French Southern and Antarctic Lands","Portugal"
"French Southern and Antarctic Lands","Romania"
"French Southern and Antarctic Lands","Russia"
"French Southern and Antarctic Lands","Singapore"
"French Southern and Antarctic Lands","Slovakia"
"French Southern and Antarctic Lands","South Africa"
"French Southern and Antarctic Lands","South Korea"
"French Southern and Antarctic Lands","Spain"
"French Southern and Antarctic Lands","Switzerland"
"French Southern and Antarctic Lands","Thailand"
"French Southern and Antarctic Lands","United Arab Emirates"
"French Southern and Antarctic Lands","United Kingdom"
"French Southern and Antarctic Lands","United States"
"Gabon","Canada"
"Gabon","India"
"Gabon","Italy"
"Gabon","Philippines"
"Gabon","United States"
"Gambia","Argentina"
"Gambia","Australia"
"Gambia","Bangladesh"
"Gambia","Canada"
"Gambia","India"
"Gambia","Israel"
"Gambia","Netherlands"
"Gambia","New Zealand"
"Gambia","Pakistan"
"Gambia","Philippines"
"Gambia","Spain"
"Gambia","Sri Lanka"
"Gambia","Sweden"
"Gambia","Trinidad and Tobago"
"Gambia","United Arab Emirates"
"Gambia","United Kingdom"
"Gambia","United States"
"Georgia","American Samoa"
"Georgia","Andorra"
"Georgia","Argentina"
"Georgia","Armenia"
"Georgia","Australia"
"Georgia","Austria"
"Georgia","Azerbaijan"
"Georgia","Bahamas"
"Georgia","Bahrain"
"Georgia","Bangladesh"
"Georgia","Barbados"
"Georgia","Belarus"
"Georgia","Belgium"
"Georgia","Belize"
"Georgia","Bermuda"
"Georgia","Bolivia"
"Georgia","Bosnia and Herzegovina"
"Georgia","Brazil"
"Georgia","British Virgin Islands"
"Georgia","Bulgaria"
"Georgia","Cambodia"
"Georgia","Canada"
"Georgia","Chile"
"Georgia","China"
"Georgia","Colombia"
"Georgia","Costa Rica"
"Georgia","Croatia"
"Georgia","Cyprus"
"Georgia","Czech Republic"
"Georgia","Denmark"
"Georgia","Dominican Republic"
"Georgia","Ecuador"
"Georgia","Egypt"
"Georgia","Estonia"
"Georgia","Ethiopia"
"Georgia","Finland"
"Georgia","France"
"Georgia","Georgia"
"Georgia","Germany"
"Georgia","Ghana"
"Georgia","Greece"
"Georgia","Greenland"
"Georgia","Guadeloupe"
"Georgia","Guyana"
"Georgia","Honduras"
"Georgia","Hong Kong"
"Georgia","Hungary"
"Georgia","Iceland"
"Georgia","India"
"Georgia","Indonesia"
"Georgia","Ireland"
"Georgia","Israel"
"Georgia","Italy"
"Georgia","Jamaica"
"Georgia","Japan"
"Georgia","Jordan"
"Georgia","Kazakhstan"
"Georgia","Kenya"
"Georgia","Kuwait"
"Georgia","Latvia"
"Georgia","Lebanon"
"Georgia","Lithuania"
"Georgia","Luxembourg"
"Georgia","Macedonia"
"Georgia","Malaysia"
"Georgia","Malta"
"Georgia","Mauritius"
"Georgia","Mexico"
"Georgia","Moldova"
"Georgia","Monaco"
"Georgia","Mongolia"
"Georgia","Morocco"
"Georgia","Netherlands"
"Georgia","New Zealand"
"Georgia","Nigeria"
"Georgia","Norway"
"Georgia","Oman"
"Georgia","Pakistan"
"Georgia","Palestinian Territories"
"Georgia","Panama"
"Georgia","Papua New Guinea"
"Georgia","Paraguay"
"Georgia","Peru"
"Georgia","Philippines"
"Georgia","Poland"
"Georgia","Portugal"
"Georgia","Puerto Rico"
"Georgia","Romania"
"Georgia","Russia"
"Georgia","Saudi Arabia"
"Georgia","Serbia"
"Georgia","Singapore"
"Georgia","Slovakia"
"Georgia","Slovenia"
"Georgia","South Africa"
"Georgia","South Korea"
"Georgia","Spain"
"Georgia","Sri Lanka"
"Georgia","Sweden"
"Georgia","Switzerland"
"Georgia","Taiwan"
"Georgia","Tajikistan"
"Georgia","Tanzania"
"Georgia","Thailand"
"Georgia","Tonga"
"Georgia","Trinidad and Tobago"
"Georgia","Tunisia"
"Georgia","Turkey"
"Georgia","Turkmenistan"
"Georgia","Ukraine"
"Georgia","United Arab Emirates"
"Georgia","United Kingdom"
"Georgia","United States"
"Georgia","United States Minor Outlying Islands"
"Georgia","United States Virgin Islands"
"Georgia","Uruguay"
"Georgia","Venezuela"
"Georgia","Vietnam"
"Germany","Albania"
"Germany","Algeria"
"Germany","American Samoa"
"Germany","Andorra"
"Germany","Angola"
"Germany","Argentina"
"Germany","Armenia"
"Germany","Australia"
"Germany","Austria"
"Germany","Azerbaijan"
"Germany","Bahamas"
"Germany","Bahrain"
"Germany","Bangladesh"
"Germany","Barbados"
"Germany","Belarus"
"Germany","Belgium"
"Germany","Belize"
"Germany","Benin"
"Germany","Bermuda"
"Germany","Bolivia"
"Germany","Botswana"
"Germany","Brazil"
"Germany","British Virgin Islands"
"Germany","Brunei Darussalam"
"Germany","Bulgaria"
"Germany","Cambodia"
"Germany","Canada"
"Germany","Cape Verde"
"Germany","Cayman Islands"
"Germany","Chile"
"Germany","China"
"Germany","Colombia"
"Germany","Costa Rica"
"Germany","Croatia"
"Germany","Cyprus"
"Germany","Czech Republic"
"Germany","Denmark"
"Germany","Dominican Republic"
"Germany","Ecuador"
"Germany","Egypt"
"Germany","El Salvador"
"Germany","Estonia"
"Germany","Ethiopia"
"Germany","Faroe Islands"
"Germany","Finland"
"Germany","France"
"Germany","Gabon"
"Germany","Georgia"
"Germany","Germany"
"Germany","Ghana"
"Germany","Gibraltar"
"Germany","Greece"
"Germany","Greenland"
"Germany","Guam"
"Germany","Guatemala"
"Germany","Guyana"
"Germany","Honduras"
"Germany","Hong Kong"
"Germany","Hungary"
"Germany","Iceland"
"Germany","India"
"Germany","Indonesia"
"Germany","Iraq"
"Germany","Ireland"
"Germany","Israel"
"Germany","Italy"
"Germany","Jamaica"
"Germany","Japan"
"Germany","Jordan"
"Germany","Kazakhstan"
"Germany","Kenya"
"Germany","Korea, Democratic People's Republic of"
"Germany","Kuwait"
"Germany","Laos"
"Germany","Latvia"
"Germany","Lebanon"
"Germany","Libya"
"Germany","Lithuania"
"Germany","Luxembourg"
"Germany","Macedonia"
"Germany","Malaysia"
"Germany","Malta"
"Germany","Mauritania"
"Germany","Mauritius"
"Germany","Mayotte"
"Germany","Mexico"
"Germany","Moldova"
"Germany","Monaco"
"Germany","Mongolia"
"Germany","Montenegro"
"Germany","Morocco"
"Germany","Myanmar"
"Germany","Namibia"
"Germany","Nepal"
"Germany","Netherlands"
"Germany","Netherlands Antilles"
"Germany","New Zealand"
"Germany","Nigeria"
"Germany","Northern Mariana Islands"
"Germany","Norway"
"Germany","Oman"
"Germany","Pakistan"
"Germany","Panama"
"Germany","Paraguay"
"Germany","Peru"
"Germany","Philippines"
"Germany","Poland"
"Germany","Portugal"
"Germany","Puerto Rico"
"Germany","Qatar"
"Germany","Romania"
"Germany","Russia"
"Germany","Saint Kitts and Nevis"
"Germany","Saint Lucia"
"Germany","Saudi Arabia"
"Germany","Serbia"
"Germany","Seychelles"
"Germany","Singapore"
"Germany","Slovakia"
"Germany","Slovenia"
"Germany","South Africa"
"Germany","South Korea"
"Germany","Spain"
"Germany","Sri Lanka"
"Germany","Sweden"
"Germany","Switzerland"
"Germany","Taiwan"
"Germany","Tanzania"
"Germany","Thailand"
"Germany","Tonga"
"Germany","Trinidad and Tobago"
"Germany","Tunisia"
"Germany","Turkey"
"Germany","Turkmenistan"
"Germany","Turks and Caicos Islands"
"Germany","Uganda"
"Germany","Ukraine"
"Germany","United Arab Emirates"
"Germany","United Kingdom"
"Germany","United States"
"Germany","United States Minor Outlying Islands"
"Germany","United States Virgin Islands"
"Germany","Uruguay"
"Germany","Vanuatu"
"Germany","Venezuela"
"Germany","Vietnam"
"Germany","Yemen"
"Ghana","Algeria"
"Ghana","American Samoa"
"Ghana","Andorra"
"Ghana","Antarctica"
"Ghana","Antigua and Barbuda"
"Ghana","Argentina"
"Ghana","Armenia"
"Ghana","Aruba"
"Ghana","Australia"
"Ghana","Austria"
"Ghana","Bahamas"
"Ghana","Bahrain"
"Ghana","Bangladesh"
"Ghana","Barbados"
"Ghana","Belarus"
"Ghana","Belgium"
"Ghana","Belize"
"Ghana","Bermuda"
"Ghana","Bolivia"
"Ghana","Botswana"
"Ghana","Brazil"
"Ghana","Bulgaria"
"Ghana","Cambodia"
"Ghana","Canada"
"Ghana","Cayman Islands"
"Ghana","China"
"Ghana","Colombia"
"Ghana","Costa Rica"
"Ghana","Croatia"
"Ghana","Cyprus"
"Ghana","Czech Republic"
"Ghana","Denmark"
"Ghana","Dominican Republic"
"Ghana","Egypt"
"Ghana","El Salvador"
"Ghana","Estonia"
"Ghana","Ethiopia"
"Ghana","Finland"
"Ghana","France"
"Ghana","Gabon"
"Ghana","Germany"
"Ghana","Ghana"
"Ghana","Gibraltar"
"Ghana","Greece"
"Ghana","Greenland"
"Ghana","Guadeloupe"
"Ghana","Guatemala"
"Ghana","Hong Kong"
"Ghana","Hungary"
"Ghana","India"
"Ghana","Indonesia"
"Ghana","Ireland"
"Ghana","Israel"
"Ghana","Italy"
"Ghana","Jamaica"
"Ghana","Japan"
"Ghana","Jordan"
"Ghana","Kazakhstan"
"Ghana","Kenya"
"Ghana","Kuwait"
"Ghana","Latvia"
"Ghana","Lebanon"
"Ghana","Lithuania"
"Ghana","Luxembourg"
"Ghana","Macedonia"
"Ghana","Malaysia"
"Ghana","Maldives"
"Ghana","Malta"
"Ghana","Mauritius"
"Ghana","Mexico"
"Ghana","Moldova"
"Ghana","Morocco"
"Ghana","Mozambique"
"Ghana","Netherlands"
"Ghana","Netherlands Antilles"
"Ghana","New Zealand"
"Ghana","Nicaragua"
"Ghana","Nigeria"
"Ghana","Northern Mariana Islands"
"Ghana","Norway"
"Ghana","Oman"
"Ghana","Pakistan"
"Ghana","Panama"
"Ghana","Papua New Guinea"
"Ghana","Philippines"
"Ghana","Poland"
"Ghana","Portugal"
"Ghana","Puerto Rico"
"Ghana","Qatar"
"Ghana","Romania"
"Ghana","Russia"
"Ghana","Saint Vincent and the Grenadines"
"Ghana","San Marino"
"Ghana","Saudi Arabia"
"Ghana","Serbia"
"Ghana","Singapore"
"Ghana","Slovakia"
"Ghana","Slovenia"
"Ghana","South Africa"
"Ghana","South Korea"
"Ghana","Spain"
"Ghana","Sri Lanka"
"Ghana","Swaziland"
"Ghana","Sweden"
"Ghana","Switzerland"
"Ghana","Taiwan"
"Ghana","Thailand"
"Ghana","Trinidad and Tobago"
"Ghana","Tunisia"
"Ghana","Turkey"
"Ghana","Turkmenistan"
"Ghana","Turks and Caicos Islands"
"Ghana","Tuvalu"
"Ghana","Ukraine"
"Ghana","United Arab Emirates"
"Ghana","United Kingdom"
"Ghana","United States"
"Ghana","United States Minor Outlying Islands"
"Ghana","United States Virgin Islands"
"Ghana","Uruguay"
"Ghana","Uzbekistan"
"Ghana","Venezuela"
"Ghana","Vietnam"
"Gibraltar","Australia"
"Gibraltar","Austria"
"Gibraltar","Barbados"
"Gibraltar","Belgium"
"Gibraltar","Bermuda"
"Gibraltar","Bolivia"
"Gibraltar","Brazil"
"Gibraltar","Canada"
"Gibraltar","Chile"
"Gibraltar","China"
"Gibraltar","Cyprus"
"Gibraltar","Denmark"
"Gibraltar","Egypt"
"Gibraltar","Finland"
"Gibraltar","France"
"Gibraltar","Germany"
"Gibraltar","Hong Kong"
"Gibraltar","Iceland"
"Gibraltar","India"
"Gibraltar","Indonesia"
"Gibraltar","Ireland"
"Gibraltar","Israel"
"Gibraltar","Italy"
"Gibraltar","Jamaica"
"Gibraltar","Japan"
"Gibraltar","Kenya"
"Gibraltar","Kuwait"
"Gibraltar","Lithuania"
"Gibraltar","Malaysia"
"Gibraltar","Malta"
"Gibraltar","Mexico"
"Gibraltar","Monaco"
"Gibraltar","Netherlands"
"Gibraltar","New Zealand"
"Gibraltar","Norway"
"Gibraltar","Pakistan"
"Gibraltar","Philippines"
"Gibraltar","Portugal"
"Gibraltar","Qatar"
"Gibraltar","Romania"
"Gibraltar","Saudi Arabia"
"Gibraltar","Serbia"
"Gibraltar","Singapore"
"Gibraltar","Slovenia"
"Gibraltar","South Africa"
"Gibraltar","Spain"
"Gibraltar","Sweden"
"Gibraltar","Switzerland"
"Gibraltar","Taiwan"
"Gibraltar","Thailand"
"Gibraltar","Trinidad and Tobago"
"Gibraltar","Turkey"
"Gibraltar","United Arab Emirates"
"Gibraltar","United Kingdom"
"Gibraltar","United States"
"Gibraltar","Vietnam"
"Greece","245"
"Greece","Afghanistan"
"Greece","Albania"
"Greece","Algeria"
"Greece","American Samoa"
"Greece","Anguilla"
"Greece","Antarctica"
"Greece","Antigua and Barbuda"
"Greece","Argentina"
"Greece","Armenia"
"Greece","Aruba"
"Greece","Australia"
"Greece","Austria"
"Greece","Bahamas"
"Greece","Bahrain"
"Greece","Bangladesh"
"Greece","Barbados"
"Greece","Belarus"
"Greece","Belgium"
"Greece","Belize"
"Greece","Bermuda"
"Greece","Bolivia"
"Greece","Bosnia and Herzegovina"
"Greece","Brazil"
"Greece","British Virgin Islands"
"Greece","Bulgaria"
"Greece","Canada"
"Greece","Chile"
"Greece","China"
"Greece","Colombia"
"Greece","Costa Rica"
"Greece","Croatia"
"Greece","Cyprus"
"Greece","Czech Republic"
"Greece","Denmark"
"Greece","Dominican Republic"
